,Sentence,Sentiment Score,Subjectivity
1037,"“I’ve got my hands full,” I said.",0.35,0.55
1038,"“I’m much obliged but I couldn’t take on any more work.” “You wouldn’t have to do any business with Wolfshiem.” Evidently he thought that I was shying away from the “gonnegtion” mentioned at lunch, but I assured him he was wrong.",0.11249999999999999,0.4625
1039,"He waited a moment longer, hoping I’d begin a conversation, but I was too absorbed to be responsive, so he went unwillingly home.",0.3,0.9
1040,The evening had made me lightheaded and happy; I think I walked into a deep sleep as I entered my front door.,0.4,0.7
1041,"So I don’t know whether or not Gatsby went to Coney Island, or for how many hours he “glanced into rooms” while his house blazed gaudily on.",0.5,0.5
1042,"I called up Daisy from the office next morning, and invited her to come to tea.",0.0,0.0
1043,"“Don’t bring Tom,” I warned her.",0.0,0.0
1044,“What?” “Don’t bring Tom.” “Who is ‘Tom’?” she asked innocently.,0.5,0.7
1045,The day agreed upon was pouring rain.,0.0,0.0
1046,"At eleven o’clock a man in a raincoat, dragging a lawn-mower, tapped at my front door and said that Mr. Gatsby had sent him over to cut my grass.",0.0,0.0
1047,"This reminded me that I had forgotten to tell my Finn to come back, so I drove into West Egg Village to search for her among soggy whitewashed alleys and to buy some cups and lemons and flowers.",0.0,0.0
1048,"The flowers were unnecessary, for at two o’clock a greenhouse arrived from Gatsby’s, with innumerable receptacles to contain it.",-0.4,0.9
1049,"An hour later the front door opened nervously, and Gatsby in a white flannel suit, silver shirt, and gold-coloured tie, hurried in.",0.0,0.0
1050,"He was pale, and there were dark signs of sleeplessness beneath his eyes.",-0.18,0.29000000000000004
1051,“Is everything all right?” he asked immediately.,0.2857142857142857,0.5357142857142857
1052,"“The grass looks fine, if that’s what you mean.” “What grass?” he inquired blankly.",0.03472222222222223,0.3958333333333333
1053,"“Oh, the grass in the yard.” He looked out the window at it, but, judging from his expression, I don’t believe he saw a thing.",0.0,0.0
1054,"“Looks very good,” he remarked vaguely.",0.20499999999999996,0.6400000000000001
1055,“One of the papers said they thought the rain would stop about four.,0.0,0.0
1056,I think it was The Journal.,0.0,0.0
1057,"Have you got everything you need in the shape of—of tea?” I took him into the pantry, where he looked a little reproachfully at the Finn.",-0.1875,0.5
1058,Together we scrutinized the twelve lemon cakes from the delicatessen shop.,0.0,0.0
1059,“Will they do?” I asked.,0.0,0.0
1060,"“Of course, of course!",0.0,0.0
1061,"They’re fine!” and he added hollowly, “… old sport.” The rain cooled about half-past three to a damp mist, through which occasional thin drops swam like dew.",0.05520833333333333,0.41875
1062,"Gatsby looked with vacant eyes through a copy of Clay’s Economics, starting at the Finnish tread that shook the kitchen floor, and peering towards the bleared windows from time to time as if a series of invisible but alarming happenings were taking place outside.",-0.03333333333333333,0.25
1063,"Finally he got up and informed me, in an uncertain voice, that he was going home.",0.0,1.0
1064,“Why’s that?” “Nobody’s coming to tea.,0.0,0.0
1065,It’s too late!” He looked at his watch as if there was some pressing demand on his time elsewhere.,-0.375,0.6
1066,"“I can’t wait all day.” “Don’t be silly; it’s just two minutes to four.” He sat down miserably, as if I had pushed him, and simultaneously there was the sound of a motor turning into my lane.",-0.3138888888888889,0.6409722222222222
1067,"We both jumped up, and, a little harrowed myself, I went out into the yard.",-0.1875,0.5
1068,Under the dripping bare lilac-trees a large open car was coming up the drive.,0.0880952380952381,0.3428571428571428
1069,It stopped.,0.0,0.0
1070,"Daisy’s face, tipped sideways beneath a three-cornered lavender hat, looked out at me with a bright ecstatic smile.",0.5,0.44999999999999996
1071,"“Is this absolutely where you live, my dearest one?” The exhilarating ripple of her voice was a wild tonic in the rain.",0.2840909090909091,0.6749999999999999
1072,"I had to follow the sound of it for a moment, up and down, with my ear alone, before any words came through.",0.12222222222222222,0.34444444444444444
1073,"A damp streak of hair lay like a dash of blue paint across her cheek, and her hand was wet with glistening drops as I took it to help her from the car.",-0.05,0.25
1074,"“Are you in love with me,” she said low in my ear, “or why did I have to come alone?” “That’s the secret of Castle Rackrent.",0.033333333333333326,0.5333333333333333
1075,"Tell your chauffeur to go far away and spend an hour.” “Come back in an hour, Ferdie.” Then in a grave murmur: “His name is Ferdie.” “Does the gasoline affect his nose?” “I don’t think so,” she said innocently.",0.19999999999999998,0.5666666666666667
1076,“Why?” We went in.,0.0,0.0
1077,To my overwhelming surprise the living-room was deserted.,0.5,1.0
1078,"“Well, that’s funny,” I exclaimed.",0.25,1.0
1079,“What’s funny?” She turned her head as there was a light dignified knocking at the front door.,0.325,0.85
1080,I went out and opened it.,0.0,0.0
1081,"Gatsby, pale as death, with his hands plunged like weights in his coat pockets, was standing in a puddle of water glaring tragically into my eyes.",-0.21,0.18
1082,"With his hands still in his coat pockets he stalked by me into the hall, turned sharply as if he were on a wire, and disappeared into the living-room.",-0.125,0.75
1083,It wasn’t a bit funny.,0.25,1.0
1084,Aware of the loud beating of my own heart I pulled the door to against the increasing rain.,0.31666666666666665,0.6833333333333332
1085,For half a minute there wasn’t a sound.,0.11666666666666668,0.2833333333333333
1086,"Then from the living-room I heard a sort of choking murmur and part of a laugh, followed by Daisy’s voice on a clear artificial note: “I certainly am awfully glad to see you again.” A pause; it endured horribly.",-0.13999999999999999,0.6966666666666667
1087,"I had nothing to do in the hall, so I went into the room.",0.0,0.0
1088,"Gatsby, his hands still in his pockets, was reclining against the mantelpiece in a strained counterfeit of perfect ease, even of boredom.",1.0,1.0
1089,"His head leaned back so far that it rested against the face of a defunct mantelpiece clock, and from this position his distraught eyes stared down at Daisy, who was sitting, frightened but graceful, on the edge of a stiff chair.",-0.17396825396825397,0.5577777777777777
1090,"“We’ve met before,” muttered Gatsby.",0.0,0.0
1091,"His eyes glanced momentarily at me, and his lips parted with an abortive attempt at a laugh.",0.3,0.1
1092,"Luckily the clock took this moment to tilt dangerously at the pressure of his head, whereupon he turned and caught it with trembling fingers, and set it back in place.",-0.08888888888888889,0.5777777777777778
1093,"Then he sat down, rigidly, his elbow on the arm of the sofa and his chin in his hand.",-0.15555555555555559,0.2888888888888889
1094,"“I’m sorry about the clock,” he said.",-0.5,1.0
1095,My own face had now assumed a deep tropical burn.,0.3,0.7
1096,I couldn’t muster up a single commonplace out of the thousand in my head.,-0.07142857142857142,0.21428571428571427
1097,"“It’s an old clock,” I told them idiotically.",0.1,0.2
1098,I think we all believed for a moment that it had smashed in pieces on the floor.,0.0,0.0
1099,"“We haven’t met for many years,” said Daisy, her voice as matter-of-fact as it could ever be.",0.5,0.5
1100,“Five years next November.” The automatic quality of Gatsby’s answer set us all back at least another minute.,-0.09999999999999999,0.13333333333333333
1101,I had them both on their feet with the desperate suggestion that they help me make tea in the kitchen when the demoniac Finn brought it in on a tray.,-0.6,1.0
1102,Amid the welcome confusion of cups and cakes a certain physical decency established itself.,0.33809523809523806,0.5380952380952381
1103,"Gatsby got himself into a shadow and, while Daisy and I talked, looked conscientiously from one to the other of us with tense, unhappy eyes.",-0.3527777777777778,0.5916666666666667
1104,"However, as calmness wasn’t an end in itself, I made an excuse at the first possible moment, and got to my feet.",0.06666666666666667,0.4611111111111111
1105,“Where are you going?” demanded Gatsby in immediate alarm.,0.0,0.0
1106,"“I’ll be back.” “I’ve got to speak to you about something before you go.” He followed me wildly into the kitchen, closed the door, and whispered: “Oh, God!” in a miserable way.",-0.25625,0.375
1107,"“What’s the matter?” “This is a terrible mistake,” he said, shaking his head from side to side, “a terrible, terrible mistake.” “You’re just embarrassed, that’s all,” and luckily I added: “Daisy’s embarrassed too.” “She’s embarrassed?” he repeated incredulously.",-0.6666666666666666,0.9583333333333334
1108,"“Just as much as you are.” “Don’t talk so loud.” “You’re acting like a little boy,” I broke out impatiently.",-0.017499999999999995,0.48
1109,"“Not only that, but you’re rude.",-0.15,0.8
1110,"Daisy’s sitting in there all alone.” He raised his hand to stop my words, looked at me with unforgettable reproach, and, opening the door cautiously, went back into the other room.",0.225,0.4583333333333333
1111,"I walked out the back way—just as Gatsby had when he had made his nervous circuit of the house half an hour before—and ran for a huge black knotted tree, whose massed leaves made a fabric against the rain.",0.01666666666666669,0.375
1112,"Once more it was pouring, and my irregular lawn, well-shaved by Gatsby’s gardener, abounded in small muddy swamps and prehistoric marshes.",0.125,0.45
1113,"There was nothing to look at from under the tree except Gatsby’s enormous house, so I stared at it, like Kant at his church steeple, for half an hour.",-0.08333333333333333,0.5333333333333333
1114,"A brewer had built it early in the “period” craze, a decade before, and there was a story that he’d agreed to pay five years’ taxes on all the neighbouring cottages if the owners would have their roofs thatched with straw.",0.1,0.3
1115,Perhaps their refusal took the heart out of his plan to Found a Family—he went into an immediate decline.,0.0,0.0
1116,His children sold his house with the black wreath still on the door.,-0.16666666666666666,0.43333333333333335
1117,"Americans, while willing, even eager, to be serfs, have always been obstinate about being peasantry.",0.25,0.75
1118,"After half an hour, the sun shone again, and the grocer’s automobile rounded Gatsby’s drive with the raw material for his servants’ dinner—I felt sure he wouldn’t eat a spoonful.",0.03418803418803418,0.5056980056980057
1119,"A maid began opening the upper windows of his house, appeared momentarily in each, and, leaning from the large central bay, spat meditatively into the garden.",0.07142857142857142,0.2261904761904762
1120,It was time I went back.,0.0,0.0
1121,"While the rain continued it had seemed like the murmur of their voices, rising and swelling a little now and then with gusts of emotion.",-0.1875,0.5
1122,But in the new silence I felt that silence had fallen within the house too.,0.13636363636363635,0.45454545454545453
1123,"I went in—after making every possible noise in the kitchen, short of pushing over the stove—but I don’t believe they heard a sound.",0.13333333333333333,0.5666666666666668
1124,"They were sitting at either end of the couch, looking at each other as if some question had been asked, or was in the air, and every vestige of embarrassment was gone.",-0.125,0.375
1125,"Daisy’s face was smeared with tears, and when I came in she jumped up and began wiping at it with her handkerchief before a mirror.",0.0,0.0
1126,But there was a change in Gatsby that was simply confounding.,0.0,0.35714285714285715
1127,He literally glowed; without a word or a gesture of exultation a new well-being radiated from him and filled the little room.,0.11628787878787879,0.6181818181818182
1128,"“Oh, hello, old sport,” he said, as if he hadn’t seen me for years.",0.1,0.2
1129,I thought for a moment he was going to shake hands.,0.0,0.0
1130,"“It’s stopped raining.” “Has it?” When he realized what I was talking about, that there were twinkle-bells of sunshine in the room, he smiled like a weather man, like an ecstatic patron of recurrent light, and repeated the news to Daisy.",0.5,0.44999999999999996
1131,“What do you think of that?,0.0,0.0
1132,"It’s stopped raining.” “I’m glad, Jay.” Her throat, full of aching, grieving beauty, told only of her unexpected joy.",0.35,0.75
1133,"“I want you and Daisy to come over to my house,” he said, “I’d like to show her around.” “You’re sure you want me to come?” “Absolutely, old sport.” Daisy went upstairs to wash her face—too late I thought with humiliation of my towels—while Gatsby and I waited on the lawn.",0.09999999999999999,0.5629629629629629
1134,"“My house looks well, doesn’t it?” he demanded.",0.0,0.0
1135,“See how the whole front of it catches the light.” I agreed that it was splendid.,0.47777777777777786,0.7000000000000001
1136,"“Yes.” His eyes went over it, every arched door and square tower.",0.0,0.0
1137,"“It took me just three years to earn the money that bought it.” “I thought you inherited your money.” “I did, old sport,” he said automatically, “but I lost most of it in the big panic—the panic of the war.” I think he hardly knew what he was saying, for when I asked him what business he was in he answered: “That’s my affair,” before he realized that it wasn’t an appropriate reply.",0.16166666666666668,0.3683333333333333
1138,"“Oh, I’ve been in several things,” he corrected himself.",0.0,0.0
1139,“I was in the drug business and then I was in the oil business.,0.0,0.0
1140,But I’m not in either one now.” He looked at me with more attention.,0.5,0.5
1141,"“Do you mean you’ve been thinking over what I proposed the other night?” Before I could answer, Daisy came out of the house and two rows of brass buttons on her dress gleamed in the sunlight.",-0.21875,0.53125
1142,“That huge place there?” she cried pointing.,0.4000000000000001,0.9
1143,"“Do you like it?” “I love it, but I don’t see how you live there all alone.” “I keep it always full of interesting people, night and day.",0.3715909090909091,0.5375000000000001
1144,People who do interesting things.,0.5,0.5
1145,Celebrated people.” Instead of taking the shortcut along the Sound we went down to the road and entered by the big postern.,0.1486111111111111,0.38472222222222224
1146,"With enchanting murmurs Daisy admired this aspect or that of the feudal silhouette against the sky, admired the gardens, the sparkling odour of jonquils and the frothy odour of hawthorn and plum blossoms and the pale gold odour of kiss-me-at-the-gate.",-0.21,0.18
1147,"It was strange to reach the marble steps and find no stir of bright dresses in and out the door, and hear no sound but bird voices in the trees.",0.15,0.45
1148,"And inside, as we wandered through Marie Antoinette music-rooms and Restoration Salons, I felt that there were guests concealed behind every couch and table, under orders to be breathlessly silent until we had passed through.",-0.2,0.39999999999999997
1149,As Gatsby closed the door of “the Merton College Library” I could have sworn I heard the owl-eyed man break into ghostly laughter.,-0.1,0.1
1150,"We went upstairs, through period bedrooms swathed in rose and lavender silk and vivid with new flowers, through dressing-rooms and poolrooms, and bathrooms with sunken baths—intruding into one chamber where a dishevelled man in pyjamas was doing liver exercises on the floor.",0.2871212121212121,0.7181818181818181
1151,"It was Mr. Klipspringer, the “boarder.” I had seen him wandering hungrily about the beach that morning.",0.0,0.0
1152,"Finally we came to Gatsby’s own apartment, a bedroom and a bath, and an Adam’s study, where we sat down and drank a glass of some Chartreuse he took from a cupboard in the wall.",0.14814814814814814,0.762962962962963
1153,"He hadn’t once ceased looking at Daisy, and I think he revalued everything in his house according to the measure of response it drew from her well-loved eyes.",0.0,0.0
1154,"Sometimes too, he stared around at his possessions in a dazed way, as though in her actual and astounding presence none of it was any longer real.",0.075,0.55
1155,Once he nearly toppled down a flight of stairs.,-0.02777777777777779,0.34444444444444444
1156,His bedroom was the simplest room of all—except where the dresser was garnished with a toilet set of pure dull gold.,-0.03690476190476191,0.3333333333333333
1157,"Daisy took the brush with delight, and smoothed her hair, whereupon Gatsby sat down and shaded his eyes and began to laugh.",0.0722222222222222,0.19444444444444448
1158,"“It’s the funniest thing, old sport,” he said hilariously.",0.3,0.6
1159,“I can’t—When I try to—” He had passed visibly through two states and was entering upon a third.,0.0,0.0
1160,After his embarrassment and his unreasoning joy he was consumed with wonder at her presence.,0.8,0.2
1161,"He had been full of the idea so long, dreamed it right through to the end, waited with his teeth set, so to speak, at an inconceivable pitch of intensity.",0.1952380952380952,0.49523809523809526
1162,"Now, in the reaction, he was running down like an over-wound clock.",-0.15555555555555559,0.2888888888888889
1163,"Recovering himself in a minute he opened for us two hulking patent cabinets which held his massed suits and dressing-gowns and ties, and his shirts, piled like bricks in stacks a dozen high.",0.16,0.5399999999999999
1164,“I’ve got a man in England who buys me clothes.,0.0,0.0
1165,"He sends over a selection of things at the beginning of each season, spring and fall.” He took out a pile of shirts and began throwing them, one by one, before us, shirts of sheer linen and thick silk and fine flannel, which lost their folds as they fell and covered the table in many-coloured disarray.",0.03888888888888888,0.5750000000000001
1166,"While we admired he brought more and the soft rich heap mounted higher—shirts with stripes and scrolls and plaids in coral and apple-green and lavender and faint orange, with monograms of indian blue.",0.095,0.54
1167,"Suddenly, with a strained sound, Daisy bent her head into the shirts and began to cry stormily.",0.2,0.45
1168,"“They’re such beautiful shirts,” she sobbed, her voice muffled in the thick folds.",0.18333333333333332,0.6583333333333333
1169,"“It makes me sad because I’ve never seen such—such beautiful shirts before.”  After the house, we were to see the grounds and the swimming pool, and the hydroplane, and the midsummer flowers—but outside Gatsby’s window it began to rain again, so we stood in a row looking at the corrugated surface of the Sound.",0.1875,0.6124999999999999
1170,"“If it wasn’t for the mist we could see your home across the bay,” said Gatsby.",0.0,0.0
1171,"“You always have a green light that burns all night at the end of your dock.” Daisy put her arm through his abruptly, but he seemed absorbed in what he had just said.",0.09375,0.725
1172,Possibly it had occurred to him that the colossal significance of that light had now vanished forever.,0.2333333333333333,0.8333333333333334
1173,"Compared to the great distance that had separated him from Daisy it had seemed very near to her, almost touching her.",0.47666666666666674,0.59
1174,It had seemed as close as a star to the moon.,0.0,0.0
1175,Now it was again a green light on a dock.,0.1,0.5
1176,His count of enchanted objects had diminished by one.,0.0,0.0
1177,"I began to walk about the room, examining various indefinite objects in the half darkness.",-0.08333333333333333,0.3333333333333333
1178,"A large photograph of an elderly man in yachting costume attracted me, hung on the wall over his desk.",0.21428571428571427,0.42857142857142855
1179,“Who’s this?” “That?,0.0,0.0
1180,"That’s Mr. Dan Cody, old sport.” The name sounded faintly familiar.",0.2375,0.35
1181,“He’s dead now.,-0.2,0.4
1182,"He used to be my best friend years ago.” There was a small picture of Gatsby, also in yachting costume, on the bureau—Gatsby with his head thrown back defiantly—taken apparently when he was about eighteen.",0.14,0.35
1183,"“I adore it,” exclaimed Daisy.",0.0,0.0
1184,“The pompadour!,0.0,0.0
1185,"You never told me you had a pompadour—or a yacht.” “Look at this,” said Gatsby quickly.",0.3333333333333333,0.5
1186,“Here’s a lot of clippings—about you.” They stood side by side examining it.,0.0,0.0
1187,"I was going to ask to see the rubies when the phone rang, and Gatsby took up the receiver.",0.0,0.0
1188,"“Yes … Well, I can’t talk now … I can’t talk now, old sport … I said a small town … He must know what a small town is … Well, he’s no use to us if Detroit is his idea of a small town …” He rang off.",-0.1625,0.35
1189,“Come here quick!” cried Daisy at the window.,0.41666666666666663,0.5
1190,"The rain was still falling, but the darkness had parted in the west, and there was a pink and golden billow of foamy clouds above the sea.",0.06666666666666667,0.3
1191,"“Look at that,” she whispered, and then after a moment: “I’d like to just get one of those pink clouds and put you in it and push you around.” I tried to go then, but they wouldn’t hear of it; perhaps my presence made them feel more satisfactorily alone.",0.2,0.4
1192,"“I know what we’ll do,” said Gatsby, “we’ll have Klipspringer play the piano.” He went out of the room calling “Ewing!” and returned in a few minutes accompanied by an embarrassed, slightly worn young man, with shell-rimmed glasses and scanty blond hair.",-0.0888888888888889,0.22222222222222224
1193,"He was now decently clothed in a “sport shirt,” open at the neck, sneakers, and duck trousers of a nebulous hue.",0.08333333333333333,0.5833333333333333
1194,“Did we interrupt your exercise?” inquired Daisy politely.,0.0,0.0
1195,"“I was asleep,” cried Mr. Klipspringer, in a spasm of embarrassment.",0.0,0.0
1196,"“That is, I’d been asleep.",0.0,0.0
1197,"Then I got up …” “Klipspringer plays the piano,” said Gatsby, cutting him off.",-0.6,0.9
1198,"“Don’t you, Ewing, old sport?” “I don’t play well.",0.1,0.2
1199,I don’t—hardly play at all.,0.0,0.0
1200,"I’m all out of prac—” “We’ll go downstairs,” interrupted Gatsby.",0.0,0.0
1201,He flipped a switch.,0.0,0.0
1202,The grey windows disappeared as the house glowed full of light.,0.2333333333333333,0.45
1203,In the music-room Gatsby turned on a solitary lamp beside the piano.,0.0,0.0
1204,"He lit Daisy’s cigarette from a trembling match, and sat down with her on a couch far across the room, where there was no light save what the gleaming floor bounced in from the hall.",-0.0851851851851852,0.662962962962963
1205,When Klipspringer had played “The Love Nest” he turned around on the bench and searched unhappily for Gatsby in the gloom.,-0.07777777777777777,0.5444444444444444
1206,"“I’m all out of practice, you see.",0.0,0.0
1207,I told you I couldn’t play.,0.0,0.0
1208,"I’m all out of prac—” “Don’t talk so much, old sport,” commanded Gatsby.",0.1,0.2
1209,"“Play!”  “In the morning, In the evening, Ain’t we got fun—” Outside the wind was loud and there was a faint flow of thunder along the Sound.",0.0,0.5625
1210,"All the lights were going on in West Egg now; the electric trains, men-carrying, were plunging home through the rain from New York.",0.13636363636363635,0.45454545454545453
1211,"It was the hour of a profound human change, and excitement was generating on the air.",0.041666666666666664,0.55
1212,“One thing’s sure and nothing’s surer The rich get richer and the  poor get—children.,0.15833333333333333,0.7462962962962963
1213,"In the meantime, In between time—” As I went over to say goodbye I saw that the expression of bewilderment had come back into Gatsby’s face, as though a faint doubt had occurred to him as to the quality of his present happiness.",0.04999999999999999,0.3
1214,Almost five years!,0.0,0.0
1215,"There must have been moments even that afternoon when Daisy tumbled short of his dreams—not through her own fault, but because of the colossal vitality of his illusion.",0.3,0.7000000000000001
1216,"It had gone beyond her, beyond everything.",0.0,0.0
1217,"He had thrown himself into it with a creative passion, adding to it all the time, decking it out with every bright feather that drifted his way.",0.6000000000000001,0.8999999999999999
1218,No amount of fire or freshness can challenge what a man can store up in his ghostly heart.,0.0,0.0
1219,"As I watched him he adjusted himself a little, visibly.",-0.1875,0.5
1220,"His hand took hold of hers, and as she said something low in his ear he turned toward her with a rush of emotion.",0.0,0.3
1221,"I think that voice held him most, with its fluctuating, feverish warmth, because it couldn’t be over-dreamed—that voice was a deathless song.",0.2,0.45
1222,"They had forgotten me, but Daisy glanced up and held out her hand; Gatsby didn’t know me now at all.",0.0,0.0
1223,"I looked once more at them and they looked back at me, remotely, possessed by intense life.",0.15000000000000002,0.425
1224,"Then I went out of the room and down the marble steps into the rain, leaving them there together.",-0.15555555555555559,0.2888888888888889
1225,About this time an ambitious young reporter from New York arrived one morning at Gatsby’s door and asked him if he had anything to say.,0.1621212121212121,0.5348484848484848
1226,“Anything to say about what?” inquired Gatsby politely.,0.0,0.0
1227,“Why—any statement to give out.” It transpired after a confused five minutes that the man had heard Gatsby’s name around his office in a connection which he either wouldn’t reveal or didn’t fully understand.,-0.4,0.7
1228,"This was his day off and with laudable initiative he had hurried out “to see.” It was a random shot, and yet the reporter’s instinct was right.",-0.10714285714285715,0.5178571428571428
1229,"Gatsby’s notoriety, spread about by the hundreds who had accepted his hospitality and so become authorities upon his past, had increased all summer until he fell just short of being news.",-0.125,0.275
1230,"Contemporary legends such as the “underground pipeline to Canada” attached themselves to him, and there was one persistent story that he didn’t live in a house at all, but in a boat that looked like a house and was moved secretly up and down the Long Island shore.",-0.05042087542087543,0.4259259259259259
1231,"Just why these inventions were a source of satisfaction to James Gatz of North Dakota, isn’t easy to say.",0.43333333333333335,0.8333333333333334
1232,"James Gatz—that was really, or at least legally, his name.",-0.04999999999999999,0.30000000000000004
1233,He had changed it at the age of seventeen and at the specific moment that witnessed the beginning of his career—when he saw Dan Cody’s yacht drop anchor over the most insidious flat on Lake Superior.,0.29374999999999996,0.4125
1234,"It was James Gatz who had been loafing along the beach that afternoon in a torn green jersey and a pair of canvas pants, but it was already Jay Gatsby who borrowed a rowboat, pulled out to the Tuolomee, and informed Cody that a wind might catch him and break him up in half an hour.",-0.18333333333333335,0.23333333333333334
1235,"I suppose he’d had the name ready for a long time, even then.",0.07500000000000001,0.45
1236,His parents were shiftless and unsuccessful farm people—his imagination had never really accepted them as his parents at all.,-0.1,0.2
1237,"The truth was that Jay Gatsby of West Egg, Long Island, sprang from his Platonic conception of himself.",-0.05,0.4
1238,"He was a son of God—a phrase which, if it means anything, means just that—and he must be about His Father’s business, the service of a vast, vulgar, and meretricious beauty.",-0.35,0.9
1239,"So he invented just the sort of Jay Gatsby that a seventeen-year-old boy would be likely to invent, and to this conception he was faithful to the end.",0.0,1.0
1240,For over a year he had been beating his way along the south shore of Lake Superior as a clam-digger and a salmon-fisher or in any other capacity that brought him food and bed.,0.2875,0.6375
1241,"His brown, hardening body lived naturally through the half-fierce, half-lazy work of the bracing days.",0.1,0.4
1242,"He knew women early, and since they spoiled him he became contemptuous of them, of young virgins because they were ignorant, of the others because they were hysterical about things which in his overwhelming self-absorption he took for granted.",-0.07500000000000001,0.675
1243,"But his heart was in a constant, turbulent riot.",0.0,0.3333333333333333
1244,The most grotesque and fantastic conceits haunted him in his bed at night.,0.11666666666666665,0.7999999999999999
1245,A universe of ineffable gaudiness spun itself out in his brain while the clock ticked on the washstand and the moon soaked with wet light his tangled clothes upon the floor.,0.15000000000000002,0.55
1246,Each night he added to the pattern of his fancies until drowsiness closed down upon some vivid scene with an oblivious embrace.,-0.04351851851851853,0.3796296296296296
1247,"For a while these reveries provided an outlet for his imagination; they were a satisfactory hint of the unreality of reality, a promise that the rock of the world was founded securely on a fairy’s wing.",0.4,0.6
1248,"An instinct toward his future glory had led him, some months before, to the small Lutheran College of St. Olaf’s in southern Minnesota.",-0.08333333333333333,0.17500000000000002
1249,"He stayed there two weeks, dismayed at its ferocious indifference to the drums of his destiny, to destiny itself, and despising the janitor’s work with which he was to pay his way through.",0.0,0.0
1250,"Then he drifted back to Lake Superior, and he was still searching for something to do on the day that Dan Cody’s yacht dropped anchor in the shallows alongshore.",0.35,0.45
1251,"Cody was fifty years old then, a product of the Nevada silver fields, of the Yukon, of every rush for metal since seventy-five.",0.1,0.2
1252,"The transactions in Montana copper that made him many times a millionaire found him physically robust but on the verge of soft-mindedness, and, suspecting this, an infinite number of women tried to separate him from his money.",0.25,0.3214285714285714
1253,"The none too savoury ramifications by which Ella Kaye, the newspaper woman, played Madame de Maintenon to his weakness and sent him to sea in a yacht, were common property of the turgid journalism in 1902.",-0.3,0.5
1254,He had been coasting along all too hospitable shores for five years when he turned up as James Gatz’s destiny in Little Girl Bay.,-0.1875,0.5
1255,"To young Gatz, resting on his oars and looking up at the railed deck, that yacht represented all the beauty and glamour in the world.",0.1,0.4
1256,I suppose he smiled at Cody—he had probably discovered that people liked him when he smiled.,0.6,0.39999999999999997
1257,At any rate Cody asked him a few questions (one of them elicited the brand new name) and found that he was quick and extravagantly ambitious.,0.12992424242424241,0.45113636363636367
1258,"A few days later he took him to Duluth and bought him a blue coat, six pairs of white duck trousers, and a yachting cap.",-0.05,0.05
1259,"And when the Tuolomee left for the West Indies and the Barbary Coast, Gatsby left too.",0.0,0.0
1260,"He was employed in a vague personal capacity—while he remained with Cody he was in turn steward, mate, skipper, secretary, and even jailor, for Dan Cody sober knew what lavish doings Dan Cody drunk might soon be about, and he provided for such contingencies by reposing more and more trust in Gatsby.",0.014285714285714282,0.5
1261,"The arrangement lasted five years, during which the boat went three times around the Continent.",0.0,0.0
1262,It might have lasted indefinitely except for the fact that Ella Kaye came on board one night in Boston and a week later Dan Cody inhospitably died.,0.0,0.0
1263,"I remember the portrait of him up in Gatsby’s bedroom, a grey, florid man with a hard, empty face—the pioneer debauchee, who during one phase of American life brought back to the Eastern seaboard the savage violence of the frontier brothel and saloon.",-0.08833333333333333,0.22833333333333333
1264,It was indirectly due to Cody that Gatsby drank so little.,-0.15625,0.4375
1265,Sometimes in the course of gay parties women used to rub champagne into his hair; for himself he formed the habit of letting liquor alone.,0.15833333333333333,0.6416666666666666
1266,And it was from Cody that he inherited money—a legacy of twenty-five thousand dollars.,0.0,0.0
1267,He didn’t get it.,0.0,0.0
1268,"He never understood the legal device that was used against him, but what remained of the millions went intact to Ella Kaye.",0.2,0.2
1269,He was left with his singularly appropriate education; the vague contour of Jay Gatsby had filled out to the substantiality of a man.,0.1,0.475
1270,"He told me all this very much later, but I’ve put it down here with the idea of exploding those first wild rumours about his antecedents, which weren’t even faintly true.",0.10888888888888888,0.33444444444444443
1271,"Moreover he told it to me at a time of confusion, when I had reached the point of believing everything and nothing about him.",0.0,0.0
1272,"So I take advantage of this short halt, while Gatsby, so to speak, caught his breath, to clear this set of misconceptions away.",0.05000000000000001,0.3416666666666667
1273,"It was a halt, too, in my association with his affairs.",0.0,0.0
1274,"For several weeks I didn’t see him or hear his voice on the phone—mostly I was in New York, trotting around with Jordan and trying to ingratiate myself with her senile aunt—but finally I went over to his house one Sunday afternoon.",0.04545454545454545,0.48484848484848486
1275,I hadn’t been there two minutes when somebody brought Tom Buchanan in for a drink.,0.0,0.0
1276,"I was startled, naturally, but the really surprising thing was that it hadn’t happened before.",0.39999999999999997,0.45
1277,"They were a party of three on horseback—Tom and a man named Sloane and a pretty woman in a brown riding-habit, who had been there previously.",0.04166666666666667,0.5833333333333334
1278,"“I’m delighted to see you,” said Gatsby, standing on his porch.",0.7,0.7
1279,“I’m delighted that you dropped in.” As though they cared!,0.875,0.7
1280,“Sit right down.,0.06507936507936506,0.4123015873015873
1281,"Have a cigarette or a cigar.” He walked around the room quickly, ringing bells.",0.3333333333333333,0.5
1282,“I’ll have something to drink for you in just a minute.” He was profoundly affected by the fact that Tom was there.,0.08333333333333333,1.0
1283,"But he would be uneasy anyhow until he had given them something, realizing in a vague way that that was all they came for.",-0.5,0.5
1284,Mr. Sloane wanted nothing.,0.0,0.0
1285,A lemonade?,0.0,0.0
1286,"No, thanks.",-0.1,0.2
1287,A little champagne?,-0.1875,0.5
