chap_num,para_num,para_str,book_id
6,3,“Why—any statement to give out.”,Great Gatsby
6,4,It transpired after a confused five minutes that the man had heard,Great Gatsby
6,5,Gatsby’s name around his office in a connection which he either,Great Gatsby
6,6,wouldn’t reveal or didn’t fully understand. This was his day off and,Great Gatsby
6,7,with laudable initiative he had hurried out “to see.”,Great Gatsby
6,8,"It was a random shot, and yet the reporter’s instinct was right.",Great Gatsby
6,9,"Gatsby’s notoriety, spread about by the hundreds who had accepted his",Great Gatsby
6,10,"hospitality and so become authorities upon his past, had increased all",Great Gatsby
6,11,summer until he fell just short of being news. Contemporary legends,Great Gatsby
6,12,such as the “underground pipeline to Canada” attached themselves to,Great Gatsby
6,13,"him, and there was one persistent story that he didn’t live in a house",Great Gatsby
6,14,"at all, but in a boat that looked like a house and was moved secretly",Great Gatsby
6,15,up and down the Long Island shore. Just why these inventions were a,Great Gatsby
6,16,"source of satisfaction to James Gatz of North Dakota, isn’t easy to",Great Gatsby
6,17,say.,Great Gatsby
6,18,"James Gatz—that was really, or at least legally, his name. He had",Great Gatsby
6,19,changed it at the age of seventeen and at the specific moment that,Great Gatsby
6,20,witnessed the beginning of his career—when he saw Dan Cody’s yacht,Great Gatsby
6,21,drop anchor over the most insidious flat on Lake Superior. It was,Great Gatsby
6,22,James Gatz who had been loafing along the beach that afternoon in a,Great Gatsby
6,23,"torn green jersey and a pair of canvas pants, but it was already Jay",Great Gatsby
6,24,"Gatsby who borrowed a rowboat, pulled out to the Tuolomee, and",Great Gatsby
6,25,informed Cody that a wind might catch him and break him up in half an,Great Gatsby
6,26,hour.,Great Gatsby
6,27,"I suppose he’d had the name ready for a long time, even then. His",Great Gatsby
6,28,parents were shiftless and unsuccessful farm people—his imagination,Great Gatsby
6,29,had never really accepted them as his parents at all. The truth was,Great Gatsby
6,30,"that Jay Gatsby of West Egg, Long Island, sprang from his Platonic",Great Gatsby
6,31,"conception of himself. He was a son of God—a phrase which, if it means",Great Gatsby
6,32,"anything, means just that—and he must be about His Father’s business,",Great Gatsby
6,33,"the service of a vast, vulgar, and meretricious beauty. So he invented",Great Gatsby
6,34,just the sort of Jay Gatsby that a seventeen-year-old boy would be,Great Gatsby
6,35,"likely to invent, and to this conception he was faithful to the end.",Great Gatsby
6,36,For over a year he had been beating his way along the south shore of,Great Gatsby
6,37,Lake Superior as a clam-digger and a salmon-fisher or in any other,Great Gatsby
6,38,"capacity that brought him food and bed. His brown, hardening body",Great Gatsby
6,39,"lived naturally through the half-fierce, half-lazy work of the bracing",Great Gatsby
6,40,"days. He knew women early, and since they spoiled him he became",Great Gatsby
6,41,"contemptuous of them, of young virgins because they were ignorant, of",Great Gatsby
6,42,the others because they were hysterical about things which in his,Great Gatsby
6,43,overwhelming self-absorption he took for granted.,Great Gatsby
6,44,"But his heart was in a constant, turbulent riot. The most grotesque",Great Gatsby
6,45,and fantastic conceits haunted him in his bed at night. A universe of,Great Gatsby
6,46,ineffable gaudiness spun itself out in his brain while the clock,Great Gatsby
6,47,ticked on the washstand and the moon soaked with wet light his tangled,Great Gatsby
6,48,clothes upon the floor. Each night he added to the pattern of his,Great Gatsby
6,49,fancies until drowsiness closed down upon some vivid scene with an,Great Gatsby
6,50,oblivious embrace. For a while these reveries provided an outlet for,Great Gatsby
6,51,his imagination; they were a satisfactory hint of the unreality of,Great Gatsby
6,52,"reality, a promise that the rock of the world was founded securely on",Great Gatsby
6,53,a fairy’s wing.,Great Gatsby
6,54,"An instinct toward his future glory had led him, some months before,",Great Gatsby
6,55,to the small Lutheran College of St. Olaf’s in southern Minnesota. He,Great Gatsby
6,56,"stayed there two weeks, dismayed at its ferocious indifference to the",Great Gatsby
6,57,"drums of his destiny, to destiny itself, and despising the janitor’s",Great Gatsby
6,58,work with which he was to pay his way through. Then he drifted back to,Great Gatsby
6,59,"Lake Superior, and he was still searching for something to do on the",Great Gatsby
6,60,day that Dan Cody’s yacht dropped anchor in the shallows alongshore.,Great Gatsby
6,61,"Cody was fifty years old then, a product of the Nevada silver fields,",Great Gatsby
6,62,"of the Yukon, of every rush for metal since seventy-five. The",Great Gatsby
6,63,transactions in Montana copper that made him many times a millionaire,Great Gatsby
6,64,"found him physically robust but on the verge of soft-mindedness, and,",Great Gatsby
6,65,"suspecting this, an infinite number of women tried to separate him",Great Gatsby
6,66,"from his money. The none too savoury ramifications by which Ella Kaye,",Great Gatsby
6,67,"the newspaper woman, played Madame de Maintenon to his weakness and",Great Gatsby
6,68,"sent him to sea in a yacht, were common property of the turgid",Great Gatsby
6,69,journalism in 1902. He had been coasting along all too hospitable,Great Gatsby
6,70,shores for five years when he turned up as James Gatz’s destiny in,Great Gatsby
6,71,Little Girl Bay.,Great Gatsby
6,72,"To young Gatz, resting on his oars and looking up at the railed deck,",Great Gatsby
6,73,that yacht represented all the beauty and glamour in the world. I,Great Gatsby
6,74,suppose he smiled at Cody—he had probably discovered that people liked,Great Gatsby
6,75,him when he smiled. At any rate Cody asked him a few questions (one of,Great Gatsby
6,76,them elicited the brand new name) and found that he was quick and,Great Gatsby
6,77,extravagantly ambitious. A few days later he took him to Duluth and,Great Gatsby
6,78,"bought him a blue coat, six pairs of white duck trousers, and a",Great Gatsby
6,79,yachting cap. And when the Tuolomee left for the West Indies and the,Great Gatsby
6,80,"Barbary Coast, Gatsby left too.",Great Gatsby
6,81,He was employed in a vague personal capacity—while he remained with,Great Gatsby
6,82,"Cody he was in turn steward, mate, skipper, secretary, and even",Great Gatsby
6,83,"jailor, for Dan Cody sober knew what lavish doings Dan Cody drunk",Great Gatsby
6,84,"might soon be about, and he provided for such contingencies by",Great Gatsby
6,85,reposing more and more trust in Gatsby. The arrangement lasted five,Great Gatsby
6,86,"years, during which the boat went three times around the Continent.",Great Gatsby
6,87,It might have lasted indefinitely except for the fact that Ella Kaye,Great Gatsby
6,88,came on board one night in Boston and a week later Dan Cody,Great Gatsby
6,89,inhospitably died.,Great Gatsby
6,90,"I remember the portrait of him up in Gatsby’s bedroom, a grey, florid",Great Gatsby
6,91,"man with a hard, empty face—the pioneer debauchee, who during one",Great Gatsby
6,92,phase of American life brought back to the Eastern seaboard the savage,Great Gatsby
6,93,violence of the frontier brothel and saloon. It was indirectly due to,Great Gatsby
6,94,Cody that Gatsby drank so little. Sometimes in the course of gay,Great Gatsby
6,95,parties women used to rub champagne into his hair; for himself he,Great Gatsby
6,96,formed the habit of letting liquor alone.,Great Gatsby
6,97,And it was from Cody that he inherited money—a legacy of twenty-five,Great Gatsby
6,98,thousand dollars. He didn’t get it. He never understood the legal,Great Gatsby
6,99,"device that was used against him, but what remained of the millions",Great Gatsby
6,100,went intact to Ella Kaye. He was left with his singularly appropriate,Great Gatsby
6,101,education; the vague contour of Jay Gatsby had filled out to the,Great Gatsby
6,102,substantiality of a man.,Great Gatsby
6,103,------------------------------------------------------------------------,Great Gatsby
6,104,"He told me all this very much later, but I’ve put it down here with",Great Gatsby
6,105,"the idea of exploding those first wild rumours about his antecedents,",Great Gatsby
6,106,which weren’t even faintly true. Moreover he told it to me at a time,Great Gatsby
6,107,"of confusion, when I had reached the point of believing everything and",Great Gatsby
6,108,"nothing about him. So I take advantage of this short halt, while",Great Gatsby
6,109,"Gatsby, so to speak, caught his breath, to clear this set of",Great Gatsby
6,110,misconceptions away.,Great Gatsby
6,111,"It was a halt, too, in my association with his affairs. For several",Great Gatsby
6,112,weeks I didn’t see him or hear his voice on the phone—mostly I was in,Great Gatsby
6,113,"New York, trotting around with Jordan and trying to ingratiate myself",Great Gatsby
6,114,with her senile aunt—but finally I went over to his house one Sunday,Great Gatsby
6,115,afternoon. I hadn’t been there two minutes when somebody brought Tom,Great Gatsby
6,116,"Buchanan in for a drink. I was startled, naturally, but the really",Great Gatsby
6,117,surprising thing was that it hadn’t happened before.,Great Gatsby
6,118,They were a party of three on horseback—Tom and a man named Sloane and,Great Gatsby
6,119,"a pretty woman in a brown riding-habit, who had been there previously.",Great Gatsby
6,120,"“I’m delighted to see you,” said Gatsby, standing on his porch. “I’m",Great Gatsby
6,121,delighted that you dropped in.”,Great Gatsby
6,122,As though they cared!,Great Gatsby
6,123,“Sit right down. Have a cigarette or a cigar.” He walked around the,Great Gatsby
6,124,"room quickly, ringing bells. “I’ll have something to drink for you in",Great Gatsby
6,125,just a minute.”,Great Gatsby
6,126,He was profoundly affected by the fact that Tom was there. But he,Great Gatsby
6,127,"would be uneasy anyhow until he had given them something, realizing in",Great Gatsby
6,128,a vague way that that was all they came for. Mr. Sloane wanted,Great Gatsby
6,129,"nothing. A lemonade? No, thanks. A little champagne? Nothing at all,",Great Gatsby
6,130,thanks … I’m sorry—,Great Gatsby
6,131,“Did you have a nice ride?”,Great Gatsby
6,132,“Very good roads around here.”,Great Gatsby
6,133,“I suppose the automobiles—”,Great Gatsby
6,134,“Yeah.”,Great Gatsby
6,135,"Moved by an irresistible impulse, Gatsby turned to Tom, who had",Great Gatsby
6,136,accepted the introduction as a stranger.,Great Gatsby
6,137,"“I believe we’ve met somewhere before, Mr. Buchanan.”",Great Gatsby
6,138,"“Oh, yes,” said Tom, gruffly polite, but obviously not remembering.",Great Gatsby
6,139,“So we did. I remember very well.”,Great Gatsby
6,140,“About two weeks ago.”,Great Gatsby
6,141,“That’s right. You were with Nick here.”,Great Gatsby
6,142,"“I know your wife,” continued Gatsby, almost aggressively.",Great Gatsby
6,143,“That so?”,Great Gatsby
6,144,Tom turned to me.,Great Gatsby
6,145,"“You live near here, Nick?”",Great Gatsby
6,146,“Next door.”,Great Gatsby
6,147,“That so?”,Great Gatsby
6,148,"Mr. Sloane didn’t enter into the conversation, but lounged back",Great Gatsby
6,149,haughtily in his chair; the woman said nothing either—until,Great Gatsby
6,150,"unexpectedly, after two highballs, she became cordial.",Great Gatsby
6,151,"“We’ll all come over to your next party, Mr. Gatsby,” she suggested.",Great Gatsby
6,152,“What do you say?”,Great Gatsby
6,153,“Certainly; I’d be delighted to have you.”,Great Gatsby
6,154,"“Be ver’ nice,” said Mr. Sloane, without gratitude. “Well—think ought",Great Gatsby
6,155,to be starting home.”,Great Gatsby
6,156,"“Please don’t hurry,” Gatsby urged them. He had control of himself",Great Gatsby
6,157,"now, and he wanted to see more of Tom. “Why don’t you—why don’t you",Great Gatsby
6,158,stay for supper? I wouldn’t be surprised if some other people dropped,Great Gatsby
6,159,in from New York.”,Great Gatsby
6,160,"“You come to supper with me,” said the lady enthusiastically. “Both of",Great Gatsby
6,161,you.”,Great Gatsby
6,162,This included me. Mr. Sloane got to his feet.,Great Gatsby
6,163,"“Come along,” he said—but to her only.",Great Gatsby
6,164,"“I mean it,” she insisted. “I’d love to have you. Lots of room.”",Great Gatsby
6,165,Gatsby looked at me questioningly. He wanted to go and he didn’t see,Great Gatsby
6,166,that Mr. Sloane had determined he shouldn’t.,Great Gatsby
6,167,"“I’m afraid I won’t be able to,” I said.",Great Gatsby
6,168,"“Well, you come,” she urged, concentrating on Gatsby.",Great Gatsby
6,169,Mr. Sloane murmured something close to her ear.,Great Gatsby
6,170,"“We won’t be late if we start now,” she insisted aloud.",Great Gatsby
6,171,"“I haven’t got a horse,” said Gatsby. “I used to ride in the army, but",Great Gatsby
6,172,I’ve never bought a horse. I’ll have to follow you in my car. Excuse,Great Gatsby
6,173,me for just a minute.”,Great Gatsby
6,174,"The rest of us walked out on the porch, where Sloane and the lady",Great Gatsby
6,175,began an impassioned conversation aside.,Great Gatsby
6,176,"“My God, I believe the man’s coming,” said Tom. “Doesn’t he know she",Great Gatsby
6,177,doesn’t want him?”,Great Gatsby
6,178,“She says she does want him.”,Great Gatsby
6,179,“She has a big dinner party and he won’t know a soul there.” He,Great Gatsby
6,180,"frowned. “I wonder where in the devil he met Daisy. By God, I may be",Great Gatsby
6,181,"old-fashioned in my ideas, but women run around too much these days to",Great Gatsby
6,182,suit me. They meet all kinds of crazy fish.”,Great Gatsby
6,183,Suddenly Mr. Sloane and the lady walked down the steps and mounted,Great Gatsby
6,184,their horses.,Great Gatsby
6,185,"“Come on,” said Mr. Sloane to Tom, “we’re late. We’ve got to go.”  And",Great Gatsby
6,186,"then to me: “Tell him we couldn’t wait, will you?”",Great Gatsby
6,187,"Tom and I shook hands, the rest of us exchanged a cool nod, and they",Great Gatsby
6,188,"trotted quickly down the drive, disappearing under the August foliage",Great Gatsby
6,189,"just as Gatsby, with hat and light overcoat in hand, came out the",Great Gatsby
6,190,front door.,Great Gatsby
6,191,"Tom was evidently perturbed at Daisy’s running around alone, for on",Great Gatsby
6,192,the following Saturday night he came with her to Gatsby’s,Great Gatsby
6,193,party. Perhaps his presence gave the evening its peculiar quality of,Great Gatsby
6,194,oppressiveness—it stands out in my memory from Gatsby’s other parties,Great Gatsby
6,195,"that summer. There were the same people, or at least the same sort of",Great Gatsby
6,196,"people, the same profusion of champagne, the same many-coloured,",Great Gatsby
6,197,"many-keyed commotion, but I felt an unpleasantness in the air, a",Great Gatsby
6,198,pervading harshness that hadn’t been there before. Or perhaps I had,Great Gatsby
6,199,"merely grown used to it, grown to accept West Egg as a world complete",Great Gatsby
6,200,"in itself, with its own standards and its own great figures, second to",Great Gatsby
6,201,"nothing because it had no consciousness of being so, and now I was",Great Gatsby
6,202,"looking at it again, through Daisy’s eyes. It is invariably saddening",Great Gatsby
6,203,to look through new eyes at things upon which you have expended your,Great Gatsby
6,204,own powers of adjustment.,Great Gatsby
6,205,"They arrived at twilight, and, as we strolled out among the sparkling",Great Gatsby
6,206,"hundreds, Daisy’s voice was playing murmurous tricks in her throat.",Great Gatsby
6,207,"“These things excite me so,” she whispered. “If you want to kiss me",Great Gatsby
6,208,"any time during the evening, Nick, just let me know and I’ll be glad",Great Gatsby
6,209,to arrange it for you. Just mention my name. Or present a green card.,Great Gatsby
6,210,I’m giving out green—”,Great Gatsby
6,211,"“Look around,” suggested Gatsby.",Great Gatsby
6,212,“I’m looking around. I’m having a marvellous—”,Great Gatsby
6,213,“You must see the faces of many people you’ve heard about.”,Great Gatsby
6,214,Tom’s arrogant eyes roamed the crowd.,Great Gatsby
6,215,"“We don’t go around very much,” he said; “in fact, I was just thinking",Great Gatsby
6,216,I don’t know a soul here.”,Great Gatsby
6,217,"“Perhaps you know that lady.” Gatsby indicated a gorgeous, scarcely",Great Gatsby
6,218,human orchid of a woman who sat in state under a white-plum tree. Tom,Great Gatsby
6,219,"and Daisy stared, with that peculiarly unreal feeling that accompanies",Great Gatsby
6,220,the recognition of a hitherto ghostly celebrity of the movies.,Great Gatsby
6,221,"“She’s lovely,” said Daisy.",Great Gatsby
6,222,“The man bending over her is her director.”,Great Gatsby
6,223,He took them ceremoniously from group to group:,Great Gatsby
6,224,“Mrs. Buchanan … and Mr. Buchanan—” After an instant’s hesitation he,Great Gatsby
6,225,added: “the polo player.”,Great Gatsby
6,226,"“Oh no,” objected Tom quickly, “not me.”",Great Gatsby
6,227,But evidently the sound of it pleased Gatsby for Tom remained “the,Great Gatsby
6,228,polo player” for the rest of the evening.,Great Gatsby
6,229,"“I’ve never met so many celebrities,” Daisy exclaimed. “I liked that",Great Gatsby
6,230,man—what was his name?—with the sort of blue nose.”,Great Gatsby
6,231,"Gatsby identified him, adding that he was a small producer.",Great Gatsby
6,232,"“Well, I liked him anyhow.”",Great Gatsby
6,233,"“I’d a little rather not be the polo player,” said Tom pleasantly,",Great Gatsby
6,234,“I’d rather look at all these famous people in—in oblivion.”,Great Gatsby
6,235,"Daisy and Gatsby danced. I remember being surprised by his graceful,",Great Gatsby
6,236,conservative foxtrot—I had never seen him dance before. Then they,Great Gatsby
6,237,"sauntered over to my house and sat on the steps for half an hour,",Great Gatsby
6,238,while at her request I remained watchfully in the garden. “In case,Great Gatsby
6,239,"there’s a fire or a flood,” she explained, “or any act of God.”",Great Gatsby
6,240,Tom appeared from his oblivion as we were sitting down to supper,Great Gatsby
6,241,together. “Do you mind if I eat with some people over here?” he,Great Gatsby
6,242,said. “A fellow’s getting off some funny stuff.”,Great Gatsby
6,243,"“Go ahead,” answered Daisy genially, “and if you want to take down any",Great Gatsby
6,244,addresses here’s my little gold pencil.” … She looked around after a,Great Gatsby
6,245,"moment and told me the girl was “common but pretty,” and I knew that",Great Gatsby
6,246,except for the half-hour she’d been alone with Gatsby she wasn’t,Great Gatsby
6,247,having a good time.,Great Gatsby
6,248,We were at a particularly tipsy table. That was my fault—Gatsby had,Great Gatsby
6,249,"been called to the phone, and I’d enjoyed these same people only two",Great Gatsby
6,250,weeks before. But what had amused me then turned septic on the air,Great Gatsby
6,251,now.,Great Gatsby
6,252,"“How do you feel, Miss Baedeker?”",Great Gatsby
6,253,"The girl addressed was trying, unsuccessfully, to slump against my",Great Gatsby
6,254,shoulder. At this inquiry she sat up and opened her eyes.,Great Gatsby
6,255,“Wha’?”,Great Gatsby
6,256,"A massive and lethargic woman, who had been urging Daisy to play golf",Great Gatsby
6,257,"with her at the local club tomorrow, spoke in Miss Baedeker’s defence:",Great Gatsby
6,258,"“Oh, she’s all right now. When she’s had five or six cocktails she",Great Gatsby
6,259,always starts screaming like that. I tell her she ought to leave it,Great Gatsby
6,260,alone.”,Great Gatsby
6,261,"“I do leave it alone,” affirmed the accused hollowly.",Great Gatsby
6,262,"“We heard you yelling, so I said to Doc Civet here: ‘There’s somebody",Great Gatsby
6,263,"that needs your help, Doc.’ ”",Great Gatsby
6,264,"“She’s much obliged, I’m sure,” said another friend, without",Great Gatsby
6,265,"gratitude, “but you got her dress all wet when you stuck her head in",Great Gatsby
6,266,the pool.”,Great Gatsby
6,267,"“Anything I hate is to get my head stuck in a pool,” mumbled Miss",Great Gatsby
6,268,Baedeker. “They almost drowned me once over in New Jersey.”,Great Gatsby
6,269,"“Then you ought to leave it alone,” countered Doctor Civet.",Great Gatsby
6,270,“Speak for yourself!” cried Miss Baedeker violently. “Your hand,Great Gatsby
6,271,shakes. I wouldn’t let you operate on me!”,Great Gatsby
6,272,It was like that. Almost the last thing I remember was standing with,Great Gatsby
6,273,Daisy and watching the moving-picture director and his Star. They were,Great Gatsby
6,274,still under the white-plum tree and their faces were touching except,Great Gatsby
6,275,"for a pale, thin ray of moonlight between. It occurred to me that he",Great Gatsby
6,276,had been very slowly bending toward her all evening to attain this,Great Gatsby
6,277,"proximity, and even while I watched I saw him stoop one ultimate",Great Gatsby
6,278,degree and kiss at her cheek.,Great Gatsby
6,279,"“I like her,” said Daisy, “I think she’s lovely.”",Great Gatsby
6,280,But the rest offended her—and inarguably because it wasn’t a gesture,Great Gatsby
6,281,"but an emotion. She was appalled by West Egg, this unprecedented",Great Gatsby
6,282,“place” that Broadway had begotten upon a Long Island fishing,Great Gatsby
6,283,village—appalled by its raw vigour that chafed under the old,Great Gatsby
6,284,euphemisms and by the too obtrusive fate that herded its inhabitants,Great Gatsby
6,285,along a shortcut from nothing to nothing. She saw something awful in,Great Gatsby
6,286,the very simplicity she failed to understand.,Great Gatsby
6,287,I sat on the front steps with them while they waited for their car.,Great Gatsby
6,288,It was dark here in front; only the bright door sent ten square feet,Great Gatsby
6,289,of light volleying out into the soft black morning. Sometimes a shadow,Great Gatsby
6,290,"moved against a dressing-room blind above, gave way to another shadow,",Great Gatsby
6,291,"an indefinite procession of shadows, who rouged and powdered in an",Great Gatsby
6,292,invisible glass.,Great Gatsby
6,293,“Who is this Gatsby anyhow?” demanded Tom suddenly. “Some big,Great Gatsby
6,294,bootlegger?”,Great Gatsby
6,295,“Where’d you hear that?” I inquired.,Great Gatsby
6,296,“I didn’t hear it. I imagined it. A lot of these newly rich people are,Great Gatsby
6,297,"just big bootleggers, you know.”",Great Gatsby
6,298,"“Not Gatsby,” I said shortly.",Great Gatsby
6,299,He was silent for a moment. The pebbles of the drive crunched under,Great Gatsby
6,300,his feet.,Great Gatsby
6,301,"“Well, he certainly must have strained himself to get this menagerie",Great Gatsby
6,302,together.”,Great Gatsby
6,303,A breeze stirred the grey haze of Daisy’s fur collar.,Great Gatsby
6,304,"“At least they are more interesting than the people we know,” she said",Great Gatsby
6,305,with an effort.,Great Gatsby
6,306,“You didn’t look so interested.”,Great Gatsby
6,307,"“Well, I was.”",Great Gatsby
6,308,Tom laughed and turned to me.,Great Gatsby
6,309,“Did you notice Daisy’s face when that girl asked her to put her under,Great Gatsby
6,310,a cold shower?”,Great Gatsby
6,311,"Daisy began to sing with the music in a husky, rhythmic whisper,",Great Gatsby
6,312,bringing out a meaning in each word that it had never had before and,Great Gatsby
6,313,would never have again. When the melody rose her voice broke up,Great Gatsby
6,314,"sweetly, following it, in a way contralto voices have, and each change",Great Gatsby
6,315,tipped out a little of her warm human magic upon the air.,Great Gatsby
6,316,"“Lots of people come who haven’t been invited,” she said",Great Gatsby
6,317,suddenly. “That girl hadn’t been invited. They simply force their way,Great Gatsby
6,318,in and he’s too polite to object.”,Great Gatsby
6,319,"“I’d like to know who he is and what he does,” insisted Tom. “And I",Great Gatsby
6,320,think I’ll make a point of finding out.”,Great Gatsby
6,321,"“I can tell you right now,” she answered. “He owned some drugstores, a",Great Gatsby
6,322,lot of drugstores. He built them up himself.”,Great Gatsby
6,323,The dilatory limousine came rolling up the drive.,Great Gatsby
6,324,"“Good night, Nick,” said Daisy.",Great Gatsby
6,325,"Her glance left me and sought the lighted top of the steps, where",Great Gatsby
6,326,"“Three O’Clock in the Morning,” a neat, sad little waltz of that year,",Great Gatsby
6,327,"was drifting out the open door. After all, in the very casualness of",Great Gatsby
6,328,Gatsby’s party there were romantic possibilities totally absent from,Great Gatsby
6,329,her world. What was it up there in the song that seemed to be calling,Great Gatsby
6,330,"her back inside? What would happen now in the dim, incalculable hours?",Great Gatsby
6,331,"Perhaps some unbelievable guest would arrive, a person infinitely rare",Great Gatsby
6,332,"and to be marvelled at, some authentically radiant young girl who with",Great Gatsby
6,333,"one fresh glance at Gatsby, one moment of magical encounter, would",Great Gatsby
6,334,blot out those five years of unwavering devotion.,Great Gatsby
6,335,"I stayed late that night. Gatsby asked me to wait until he was free,",Great Gatsby
6,336,and I lingered in the garden until the inevitable swimming party had,Great Gatsby
6,337,"run up, chilled and exalted, from the black beach, until the lights",Great Gatsby
6,338,were extinguished in the guestrooms overhead. When he came down the,Great Gatsby
6,339,"steps at last the tanned skin was drawn unusually tight on his face,",Great Gatsby
6,340,and his eyes were bright and tired.,Great Gatsby
6,341,"“She didn’t like it,” he said immediately.",Great Gatsby
6,342,“Of course she did.”,Great Gatsby
6,343,"“She didn’t like it,” he insisted. “She didn’t have a good time.”",Great Gatsby
6,344,"He was silent, and I guessed at his unutterable depression.",Great Gatsby
6,345,"“I feel far away from her,” he said. “It’s hard to make her",Great Gatsby
6,346,understand.”,Great Gatsby
6,347,“You mean about the dance?”,Great Gatsby
6,348,“The dance?” He dismissed all the dances he had given with a snap of,Great Gatsby
6,349,"his fingers. “Old sport, the dance is unimportant.”",Great Gatsby
6,350,He wanted nothing less of Daisy than that she should go to Tom and,Great Gatsby
6,351,say: “I never loved you.” After she had obliterated four years with,Great Gatsby
6,352,that sentence they could decide upon the more practical measures to be,Great Gatsby
6,353,"taken. One of them was that, after she was free, they were to go back",Great Gatsby
6,354,to Louisville and be married from her house—just as if it were five,Great Gatsby
6,355,years ago.,Great Gatsby
6,356,"“And she doesn’t understand,” he said. “She used to be able to",Great Gatsby
6,357,understand. We’d sit for hours—”,Great Gatsby
6,358,He broke off and began to walk up and down a desolate path of fruit,Great Gatsby
6,359,rinds and discarded favours and crushed flowers.,Great Gatsby
6,360,"“I wouldn’t ask too much of her,” I ventured. “You can’t repeat the",Great Gatsby
6,361,past.”,Great Gatsby
6,362,“Can’t repeat the past?” he cried incredulously. “Why of course you,Great Gatsby
6,363,can!”,Great Gatsby
6,364,"He looked around him wildly, as if the past were lurking here in the",Great Gatsby
6,365,"shadow of his house, just out of reach of his hand.",Great Gatsby
6,366,"“I’m going to fix everything just the way it was before,” he said,",Great Gatsby
6,367,nodding determinedly. “She’ll see.”,Great Gatsby
6,368,"He talked a lot about the past, and I gathered that he wanted to",Great Gatsby
6,369,"recover something, some idea of himself perhaps, that had gone into",Great Gatsby
6,370,"loving Daisy. His life had been confused and disordered since then,",Great Gatsby
6,371,but if he could once return to a certain starting place and go over it,Great Gatsby
6,372,"all slowly, he could find out what that thing was …",Great Gatsby
6,373,"… One autumn night, five years before, they had been walking down the",Great Gatsby
6,374,"street when the leaves were falling, and they came to a place where",Great Gatsby
6,375,there were no trees and the sidewalk was white with moonlight. They,Great Gatsby
6,376,stopped here and turned toward each other. Now it was a cool night,Great Gatsby
6,377,with that mysterious excitement in it which comes at the two changes,Great Gatsby
6,378,of the year. The quiet lights in the houses were humming out into the,Great Gatsby
6,379,darkness and there was a stir and bustle among the stars. Out of the,Great Gatsby
6,380,corner of his eye Gatsby saw that the blocks of the sidewalks really,Great Gatsby
6,381,formed a ladder and mounted to a secret place above the trees—he could,Great Gatsby
6,382,"climb to it, if he climbed alone, and once there he could suck on the",Great Gatsby
6,383,"pap of life, gulp down the incomparable milk of wonder.",Great Gatsby
6,384,His heart beat faster as Daisy’s white face came up to his own. He,Great Gatsby
6,385,"knew that when he kissed this girl, and forever wed his unutterable",Great Gatsby
6,386,"visions to her perishable breath, his mind would never romp again like",Great Gatsby
6,387,"the mind of God. So he waited, listening for a moment longer to the",Great Gatsby
6,388,tuning-fork that had been struck upon a star. Then he kissed her. At,Great Gatsby
6,389,his lips’ touch she blossomed for him like a flower and the,Great Gatsby
6,390,incarnation was complete.,Great Gatsby
6,391,"Through all he said, even through his appalling sentimentality, I was",Great Gatsby
6,392,"reminded of something—an elusive rhythm, a fragment of lost words,",Great Gatsby
6,393,that I had heard somewhere a long time ago. For a moment a phrase,Great Gatsby
6,394,"tried to take shape in my mouth and my lips parted like a dumb man’s,",Great Gatsby
6,395,as though there was more struggling upon them than a wisp of startled,Great Gatsby
6,396,"air. But they made no sound, and what I had almost remembered was",Great Gatsby
6,397,uncommunicable forever.,Great Gatsby
7,0,It was when curiosity about Gatsby was at its highest that the lights,Great Gatsby
7,1,"in his house failed to go on one Saturday night—and, as obscurely as",Great Gatsby
7,2,"it had begun, his career as Trimalchio was over. Only gradually did I",Great Gatsby
7,3,become aware that the automobiles which turned expectantly into his,Great Gatsby
7,4,drive stayed for just a minute and then drove sulkily away. Wondering,Great Gatsby
7,5,if he were sick I went over to find out—an unfamiliar butler with a,Great Gatsby
7,6,villainous face squinted at me suspiciously from the door.,Great Gatsby
7,7,“Is Mr. Gatsby sick?”,Great Gatsby
7,8,"“Nope.” After a pause he added “sir” in a dilatory, grudging way.",Great Gatsby
7,9,"“I hadn’t seen him around, and I was rather worried. Tell him Mr.",Great Gatsby
7,10,Carraway came over.”,Great Gatsby
7,11,“Who?” he demanded rudely.,Great Gatsby
7,12,“Carraway.”,Great Gatsby
7,13,"“Carraway. All right, I’ll tell him.”",Great Gatsby
7,14,Abruptly he slammed the door.,Great Gatsby
7,15,My Finn informed me that Gatsby had dismissed every servant in his,Great Gatsby
7,16,"house a week ago and replaced them with half a dozen others, who never",Great Gatsby
7,17,"went into West Egg village to be bribed by the tradesmen, but ordered",Great Gatsby
7,18,moderate supplies over the telephone. The grocery boy reported that,Great Gatsby
7,19,"the kitchen looked like a pigsty, and the general opinion in the",Great Gatsby
7,20,village was that the new people weren’t servants at all.,Great Gatsby
7,21,Next day Gatsby called me on the phone.,Great Gatsby
7,22,“Going away?” I inquired.,Great Gatsby
7,23,"“No, old sport.”",Great Gatsby
7,24,“I hear you fired all your servants.”,Great Gatsby
7,25,“I wanted somebody who wouldn’t gossip. Daisy comes over quite,Great Gatsby
7,26,often—in the afternoons.”,Great Gatsby
7,27,So the whole caravansary had fallen in like a card house at the,Great Gatsby
7,28,disapproval in her eyes.,Great Gatsby
